TIME,LATITUDE,LONGITUDE,ALTITUDE,TEMPERATURE,RELATIVE_HUMIDITY,Outdoor Temperature (°F),Feels Like (°F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Wind Direction (°),Rain Rate (in/hr),Event Rain (in),Daily Rain (in),Weekly Rain (in),Monthly Rain (in),Total Rain (in),Relative Pressure (inHg),Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Absolute Pressure (inHg),CO2 battery
2025-06-03 00:40:12,32.87,-117.25,63.17,17.4,82.34,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:15,32.87,-117.25,62.83,17.39,82.6,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:18,32.87,-117.25,64.13,17.3,82.84,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:21,32.87,-117.25,65.6,17.28,83.18,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:24,32.87,-117.25,66.8,17.25,83.37,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:26,32.87,-117.25,68.3,17.23,83.54,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:30,32.87,-117.25,70.3,17.24,83.67,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:33,32.87,-117.25,71.9,17.24,83.73,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:36,32.87,-117.25,73.77,17.27,83.79,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:39,32.87,-117.25,75.87,17.32,83.79,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:42,32.87,-117.25,75.67,17.35,83.7,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:45,32.87,-117.25,75.97,17.38,83.58,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:48,32.87,-117.25,76.03,17.43,83.42,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:51,32.87,-117.25,76.27,17.5,83.24,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:54,32.87,-117.25,76.73,17.56,82.98,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:40:57,32.87,-117.25,76.37,17.61,82.72,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:00,32.87,-117.25,77.73,17.65,82.5,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:03,32.87,-117.25,79.83,17.67,82.29,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:06,32.87,-117.25,81.0,17.67,82.11,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:09,32.87,-117.25,81.43,17.72,82.03,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:12,32.87,-117.25,81.8,17.69,81.91,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:15,32.87,-117.25,82.43,17.66,81.82,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:17,32.87,-117.25,82.67,17.65,81.82,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:21,32.87,-117.25,82.97,17.68,81.85,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:24,32.87,-117.25,83.27,17.66,81.8,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:27,32.87,-117.25,82.97,17.64,81.73,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:30,32.87,-117.25,83.13,17.61,81.62,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:33,32.87,-117.25,83.67,17.65,81.69,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:36,32.87,-117.25,83.93,17.67,81.66,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:39,32.87,-117.25,84.5,17.68,81.58,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:42,32.87,-117.25,84.37,17.68,81.54,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:45,32.87,-117.25,84.47,17.76,81.56,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:48,32.87,-117.25,85.13,17.81,81.52,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:51,32.87,-117.25,85.63,17.86,81.38,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:54,32.87,-117.25,86.7,17.91,81.22,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:41:57,32.87,-117.25,87.9,17.94,81.03,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:00,32.87,-117.25,87.37,17.99,80.9,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:03,32.87,-117.25,88.0,18.02,80.78,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:06,32.87,-117.25,88.47,18.09,80.65,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:09,32.87,-117.25,88.67,18.29,80.48,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:12,32.87,-117.25,88.87,18.41,80.03,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:14,32.87,-117.25,89.4,18.43,79.49,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:18,32.87,-117.25,90.0,18.36,79.06,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:21,32.87,-117.25,90.5,18.45,78.9,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:24,32.87,-117.25,90.9,18.4,78.66,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:27,32.87,-117.25,91.27,18.31,78.52,61.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:30,32.87,-117.25,91.7,18.23,78.56,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:33,32.87,-117.25,93.2,18.16,78.72,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:36,32.87,-117.25,95.1,18.11,78.94,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:39,32.87,-117.25,95.3,18.11,79.16,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:42,32.87,-117.25,96.27,18.08,79.28,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:45,32.87,-117.25,96.98,18.11,79.39,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:48,32.87,-117.25,98.0,18.06,79.4,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:51,32.87,-117.25,99.0,18.05,79.46,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:54,32.87,-117.25,99.83,18.04,79.59,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:42:57,32.87,-117.25,100.9,17.96,79.73,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:00,32.87,-117.25,101.33,17.75,79.86,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:03,32.87,-117.25,102.0,17.68,80.19,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:05,32.87,-117.25,102.27,17.65,80.51,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:09,32.87,-117.25,102.63,17.57,80.75,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:12,32.87,-117.25,101.97,17.5,81.03,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:15,32.87,-117.25,101.7,17.51,81.29,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:18,32.87,-117.25,103.03,17.52,81.46,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:21,32.87,-117.25,103.27,17.5,81.56,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:24,32.87,-117.25,100.33,17.57,81.65,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:27,32.87,-117.25,101.63,17.62,81.58,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:30,32.87,-117.25,104.33,17.65,81.47,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:33,32.87,-117.25,105.1,17.65,81.33,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:36,32.87,-117.25,105.73,17.71,81.25,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:39,32.87,-117.25,106.13,17.76,81.16,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:42,32.87,-117.25,107.77,17.84,81.04,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:45,32.87,-117.25,107.77,17.89,80.84,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:48,32.87,-117.25,108.2,17.86,80.6,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:51,32.87,-117.25,108.23,18.01,80.47,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:54,32.87,-117.25,108.5,18.07,80.19,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:43:57,32.87,-117.25,108.3,18.06,79.92,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:00,32.87,-117.25,107.6,18.02,79.78,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:02,32.87,-117.25,106.43,18.06,79.77,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:06,32.87,-117.25,104.33,18.01,79.73,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:09,32.87,-117.25,103.67,17.77,79.78,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:12,32.87,-117.25,103.47,17.55,80.19,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:15,32.87,-117.25,103.23,17.52,80.81,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:18,32.87,-117.25,104.3,17.49,81.23,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:21,32.87,-117.25,105.27,17.3,81.58,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:24,32.87,-117.25,105.07,17.18,82.03,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:27,32.87,-117.25,104.97,17.18,82.53,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:30,32.87,-117.25,105.53,17.14,82.85,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:33,32.87,-117.24,107.23,17.11,83.07,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:36,32.87,-117.24,107.3,17.25,83.33,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:39,32.87,-117.24,108.6,17.46,83.31,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:42,32.87,-117.24,109.93,17.59,83.03,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:45,32.87,-117.24,111.6,17.66,82.61,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:48,32.87,-117.24,112.6,17.61,82.18,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:51,32.87,-117.24,113.87,17.44,81.92,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:53,32.87,-117.24,114.8,17.43,82.01,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:44:57,32.87,-117.24,115.8,17.43,82.11,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:00,32.87,-117.24,116.1,17.38,82.18,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:03,32.87,-117.24,116.23,17.34,82.31,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:06,32.87,-117.24,117.17,17.32,82.43,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:09,32.87,-117.24,117.37,17.26,82.54,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:12,32.87,-117.24,117.3,17.22,82.68,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:15,32.87,-117.24,117.43,17.22,82.86,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:18,32.87,-117.24,117.53,17.28,82.92,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:21,32.87,-117.24,117.97,17.38,82.92,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:24,32.87,-117.24,118.47,17.48,82.85,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:27,32.87,-117.24,118.9,17.57,82.77,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:30,32.87,-117.24,118.83,17.66,82.65,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:33,32.87,-117.24,118.77,17.74,82.48,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:36,32.87,-117.24,118.63,17.79,82.29,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:39,32.87,-117.24,119.3,17.82,82.08,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:42,32.87,-117.24,120.17,17.88,81.88,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:45,32.87,-117.24,120.67,17.91,81.7,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
2025-06-03 00:45:48,32.87,-117.24,121.03,17.96,81.49,61.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,55.35,29.77,96.0,0.0,0.0,29.72,1
